id,scenario,owner_kind,owner_name,initial_preference_weight,declared_aggregation,rubric_name,description,mode,max_score,run_condition,reference_final_selected,required_context,configured_model,callable_name,source_path,source_line,definition_sha256,port_disposition
marketing_campaign/diagnostic/04/01,marketing_campaign,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,constraint_coverage_mapping,Fraction of constraints with handling artifacts (tasks/resources).,callable,1.0,on_completion,True,,,constraint_coverage_mapping,manager_agent_gym/core/evaluation/constraint_evaluator.py,109,f1ac928e9aa3e9e607a5b05f176d4de6bf263ecb28b03ad534b8fe3c32cd8fb7,faithful_definition_native_criterion
marketing_campaign/diagnostic/04/02,marketing_campaign,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,deadline_guardrails,Fraction of deadline-tagged tasks that met deadlines.,callable,1.0,on_completion,True,,,deadline_guardrails,manager_agent_gym/core/evaluation/constraint_evaluator.py,134,3846a3bb6b29fb8f2e1f3d0b8e4e30e9e6607bd9eba9a242939b544a9b3d67ec,faithful_definition_native_criterion
marketing_campaign/diagnostic/04/03,marketing_campaign,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,prohibited_actions_avoidance,1 if no prohibited keywords found in resources/messages; 0 otherwise.,callable,1.0,on_completion,True,communications_by_sender,,prohibited_actions_avoidance,manager_agent_gym/core/evaluation/constraint_evaluator.py,157,bb3b8094fbbce990e6f06d7d1b1a1e97f3c968dbe35f868cc5d1c6263201fee3,faithful_definition_native_criterion
marketing_campaign/diagnostic/04/04,marketing_campaign,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,access_control_pii_evidence,,llm,10.0,on_completion,True,,o3,,,,6b46ed9d39b1114f0d9fdf9a6e1b6b1f12ee151ec80cb5cff5fb3d0f353d8b93,faithful_definition_native_criterion
marketing_campaign/diagnostic/04/05,marketing_campaign,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,formal_signoffs_present,,llm,10.0,on_completion,True,,o3,,,,e5c0baff43ae94488f7b9614f27a0e9126f767b5d96a0b2f458e58a516a916e1,faithful_definition_native_criterion
marketing_campaign/diagnostic/04/06,marketing_campaign,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,data_lineage_controls_evidence,,llm,10.0,on_completion,True,,o3,,,,aa16b65a08965bc41b4dfe84ce046b049fba131090a521ec9207d59c878dfe07,faithful_definition_native_criterion
marketing_campaign/diagnostic/04/07,marketing_campaign,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,soft_constraints_tradeoff_documentation,,llm,6.0,on_completion,True,,o3,,,,c92b2022359fc0fe4d1862ca595841921a7c9d7cab5c14942a0f3bd5400d664a,faithful_definition_native_criterion
marketing_campaign/diagnostic/05/00,marketing_campaign,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_engagement_penalty,Max 10; subtract 1 per manager→stakeholder message.,callable,10.0,on_completion,True,communications_by_sender,,stakeholder_engagement_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,60,2945af0a50dd7a291d2bd03ba7adf1aed2bd533c4c152d86e7c6ea0143ca720f,faithful_definition_native_criterion
marketing_campaign/diagnostic/05/01,marketing_campaign,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_assignment_load_penalty,Max 5; subtract 1 for each task assigned to the stakeholder (atomic tasks).,callable,5.0,each_timestep,True,,,stakeholder_assignment_load_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,155,607a5201c19d8fdbdc88e0db034ffd1005d4f2643743bcb302dcefc03fce4783,faithful_definition_native_criterion
marketing_campaign/diagnostic/05/02,marketing_campaign,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,graph_complexity_penalty,"Max 8; penalize hard-to-read workflow graphs with excessive branching, ready tasks, or poor coordination.",callable,8.0,on_completion,True,,,graph_complexity_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,92,e2a238b3d35d06f6bd1f4ba9519f346eadfef1142f39a2241addbd2afdf49c79,faithful_definition_native_criterion
marketing_campaign/diagnostic/05/03,marketing_campaign,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,response_latency_adherence,Max 20; subtract 1 per timestep of delay in stakeholder replies to manager.,callable,20.0,each_timestep,True,communications_by_sender,,response_latency_adherence,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,69,3dad0127f5cdb4a670297842c4ec856684e4fc9e05a17dd6975fa09c801b2769,faithful_definition_native_criterion
marketing_campaign/diagnostic/05/04,marketing_campaign,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_probe,LLM: assess whether manager probed/updated model of stakeholder preferences; 0 if no evidence.,llm,30.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,111b3681a6a7fb7d591291d337331ea30213b641d194bd552fdc72f6d6035de5,faithful_definition_native_criterion
marketing_campaign/diagnostic/05/05,marketing_campaign,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,negotiation_effectiveness,LLM: did the manager leverage stakeholder input to improve outcomes while managing comm/oversight cost?,llm,8.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,501822eed8eb07b38a2dc4f0152a15c5534ffd034f3a07029f22246f2515cc61,faithful_definition_native_criterion
marketing_campaign/diagnostic/05/06,marketing_campaign,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_utility_gain,LLM: did clarifications improve outcomes (quality/rework/approvals) in subsequent steps?,llm,6.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,bae62bf36a9516adb3701607981a81bc968f9c829dcac156f538e209624200b3,faithful_definition_native_criterion
marketing_campaign/diagnostic/06/00,marketing_campaign,diagnostic,operational_efficiency,,weighted_average,coordination_deadtime,Lower average coordination deadtime yields higher score.,callable,1.0,on_completion,True,,,coordination_deadtime_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,21,7830c0104f7b4762e17e2e85b592655e418b082cdf496d12f9e00624c647d810,faithful_definition_native_criterion
marketing_campaign/diagnostic/06/01,marketing_campaign,diagnostic,operational_efficiency,,weighted_average,deadtime_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,deadtime_efficiency_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,37,beded7b5b2cf969613c752bf18da3bf85c368d1ba2a807e45a28b5846a36ac73,faithful_definition_native_criterion
marketing_campaign/diagnostic/06/02,marketing_campaign,diagnostic,operational_efficiency,,weighted_average,agent_utilization_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,agent_utilization_efficiency,examples/end_to_end_examples/standard_rules.py,60,94ca621f7ce548960a18f6797a648ccc8d31395090b3be6a6be18e0655b960a7,faithful_definition_native_criterion
marketing_campaign/diagnostic/06/03,marketing_campaign,diagnostic,operational_efficiency,,weighted_average,parallelism_opportunity_exploitation,,llm,10.0,each_timestep,True,,o3,,,,b5eebeba01a5014cfdeb767fe4bff3be668273c615e79cec018e5b93be507ba5,faithful_definition_native_criterion
marketing_campaign/diagnostic/06/04,marketing_campaign,diagnostic,operational_efficiency,,weighted_average,planning_scope_quality,,llm,10.0,each_timestep,True,,o3,,,,235b461d1cfc64ac6661beea3a71915327e192501c80dc081b5fbbccf133f825,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/00,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,brand_tracking_framework_operational,,llm,18.0,on_completion,True,,o3,,,,5749913e4b4e00b18d30ddfa6e0541727ea8a0fa254e248c7c3c8acda1e25c4b,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/01,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,lead_generation_system_designed,,llm,15.0,on_completion,True,,o3,,,,ce8bd7335b12c5124009f9213bc67ee509407e6e2364630a55b6d7837bcd7774,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/02,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,seo_optimization_strategy_implemented,,llm,12.0,on_completion,True,,o3,,,,e1f8a04b82a02aa24b2d76f07bdc2535062c30d4ace5cf1636972a171ccf8dc3,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/03,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,b2b_sales_pipeline_framework_ready,,llm,12.0,on_completion,True,,o3,,,,ff4ac96b8d7d7f429c644a79f53bea51db30b669008bfdc1d27158ad1063bef6,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/04,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,messaging_claims_substantiation,,llm,10.0,on_completion,True,,o3,,,,f734b22c94975f80015d9198dcd822538d1622cc96a182baf14ace9bcb46d892,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/05,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,wcag_accessibility_compliance,,llm,10.0,on_completion,True,,o3,,,,bb6911cc674aecc1201f93b160dc1094194cc28d3fcafa94b03844b98e54b653,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/06,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,consent_opt_in_rates_achieved,,llm,8.0,on_completion,True,,o3,,,,1db772a7f7be9bbc827f3e5d5fe8f712ab2e25b8135b925750bb65e90f6c3e05,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/07,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,integrated_campaign_execution,,llm,8.0,on_completion,True,,o3,,,,a98a70351e94893e92bd423928a0701972cdfd5033978c6f563b728ddb70fad5,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/08,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,measurement_framework_operational,,llm,8.0,on_completion,True,,o3,,,,43fa7ac577b1e659c2233b7ad779c083d4c2895ac1d81b6b32497979cd6274df,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/09,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,creative_toolkit_deployed,,llm,7.0,on_completion,True,,o3,,,,791117e076d300269567449e7374e9719a57457849360cd3b4067f66f0385d12,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/10,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,pr_analyst_program_active,,llm,6.0,on_completion,True,,o3,,,,6d80ed33a3871d5e6dc5379f93775b5a7c4a07ba929751f4092a8c139950b735,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/11,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,events_field_marketing_executed,,llm,6.0,on_completion,True,,o3,,,,496059c2be4f4d11bdb03e72c67aae08143df93e068e2f0c131c27f0a0a5714c,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/12,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,partner_co_marketing_assets,,llm,5.0,on_completion,True,,o3,,,,09452ca027f5aca7e24a11020c3756ddfc3c4b4ad9d12dd3b6a9d7a688c39cfe,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/13,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,experimentation_cadence_established,,llm,5.0,on_completion,True,,o3,,,,9e3144657eb3945016417fb3458ba23b2ffee30738d1a7f38f734c6e7f034a99,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/14,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,executive_dashboard_operational,,llm,4.0,on_completion,True,,o3,,,,cbe492b0dcd19a4c65fc93c237bcb1a6f59e64837c7f7847349fd7a91fade601,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/15,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,crm_lead_routing_system,,llm,4.0,on_completion,True,,o3,,,,894aaa0597b5ec721b015653e2840ebc126708ca64212b3e719f7a9093b09f16,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/16,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,web_conversion_flows_optimized,,llm,3.0,on_completion,True,,o3,,,,14501f198979c7e43447509a31181d3936d54725bf4a8c9b8048b9988362b1d4,faithful_definition_native_criterion
marketing_campaign/diagnostic/07/17,marketing_campaign,diagnostic,marketing_campaign_goal_achievement_eval,,weighted_average,audience_persona_validation,,llm,3.0,on_completion,True,,o3,,,,ca9cf6ac4a54a3b5cb150eda94509717e1c6a132c59bfa349b05374197dd7cc8,faithful_definition_native_criterion
data_science_analytics/preference/00/00,data_science_analytics,preference,quality,0.25,weighted_average,evaluation_rigor,,llm,10.0,on_completion,True,,o3,,,,621073bb5e0013e278c2c8ee079c16de625039c9b187e70b50c20a4d4baa0068,faithful_definition_native_criterion
data_science_analytics/preference/00/01,data_science_analytics,preference,quality,0.25,weighted_average,error_analysis_depth,,llm,6.0,on_completion,True,,o3,,,,9a18ec18e1f060064af815de7cc927e25a46b5586b40be5086cea679a836227a,faithful_definition_native_criterion
data_science_analytics/preference/00/02,data_science_analytics,preference,quality,0.25,weighted_average,feature_quality_review,,llm,6.0,on_completion,True,,o3,,,,39fbaa2a9f6aa28792476f20be1b6b9910b2afc512fdc4bdb522311556a67a92,faithful_definition_native_criterion
data_science_analytics/preference/00/03,data_science_analytics,preference,quality,0.25,weighted_average,artifact_density_quality,,callable,1.0,on_completion,True,,,create_preferences.<locals>.artifact_density_quality,examples/end_to_end_examples/data_science_analytics/preferences.py,99,3865e6e7b940ab87921f3b092a7208dd8710329d7e4fa0a5c7876d12fd90f712,faithful_definition_native_criterion
data_science_analytics/preference/00/04,data_science_analytics,preference,quality,0.25,weighted_average,data_science_adversarial_scenarios,,llm,10.0,on_completion,True,,o3,,,,698e8aa06f6129111b25fbe08011e70bd487847828984989d92a314410ca170f,faithful_definition_native_criterion
data_science_analytics/preference/01/00,data_science_analytics,preference,responsible_ai,0.2,weighted_average,fairness_assessment_completeness,,llm,10.0,on_completion,True,,o3,,,,d475d8c7a24f6edc583bea7476e438e32fd5d168edc238aa6d12401eb5909144,faithful_definition_native_criterion
data_science_analytics/preference/01/01,data_science_analytics,preference,responsible_ai,0.2,weighted_average,explainability_quality,,llm,8.0,on_completion,True,,o3,,,,5dc613f14a561cabe59be5388feba9bbe58eb5e14025b931b85da7640865278e,faithful_definition_native_criterion
data_science_analytics/preference/01/02,data_science_analytics,preference,responsible_ai,0.2,weighted_average,pii_leak_scan,,callable,1.0,each_timestep,False,,,create_preferences.<locals>.pii_leak_scan,examples/end_to_end_examples/data_science_analytics/preferences.py,184,a01a62d9211b62d9b1581fb17011c0bb950e91f603f0ba7da95b1e0aadf6b426,faithful_definition_native_criterion
data_science_analytics/preference/02/00,data_science_analytics,preference,mlops,0.15,weighted_average,reproducibility_signal,,callable,1.0,each_timestep,False,,,create_preferences.<locals>.reproducibility_signal,examples/end_to_end_examples/data_science_analytics/preferences.py,111,49ee5fa73bae71584d1f2634f7a6fa6a509f39e941cc32c556310f78a1527640,faithful_definition_native_criterion
data_science_analytics/preference/02/01,data_science_analytics,preference,mlops,0.15,weighted_average,experiment_tracking_signal,,callable,1.0,each_timestep,False,,,create_preferences.<locals>.experiment_tracking_signal,examples/end_to_end_examples/data_science_analytics/preferences.py,136,ce7ad2c2687789c52b46e2416b34ed945d7820a8a32c481d63255d95580a1071,faithful_definition_native_criterion
data_science_analytics/preference/02/02,data_science_analytics,preference,mlops,0.15,weighted_average,cicd_readiness,,llm,6.0,on_completion,True,,o3,,,,2f008869fa52049326fe69bfa46ac16e95ac6042d2e5916e133d4f52de24c912,faithful_definition_native_criterion
data_science_analytics/preference/02/03,data_science_analytics,preference,mlops,0.15,weighted_average,monitoring_readiness,,llm,6.0,on_completion,True,,o3,,,,129a64f3c532daefc322131866fae31475d509ab156d972e46915d29e828b91e,faithful_definition_native_criterion
